position,lap_time_ms,year,month,day,circuit_id,driver_number,driver_age,pit_next_lap,stint,race_progressed,nationality_id,compound_id,tyre_life,position_change,fast_stop
10,136225,2023,3,19,77,2,25,0,1,0.36,1,3,18,0,1
5,98543,2023,3,19,77,18,27,0,1,0.26,6,2,13,-1,1
6,102410,2023,3,19,77,22,26,0,1,0.34,14,2,17,2,1
4,134348,2023,3,19,77,33,28,0,1,0.36,9,2,18,0,1
11,99247,2023,3,19,77,24,27,0,1,0.22,7,2,11,0,1
14,137713,2023,3,19,77,24,27,0,2,0.36,7,3,7,1,1
12,131613,2024,3,9,77,23,30,0,1,0.14,19,2,7,0,1
5,126883,2024,3,9,77,14,45,0,1,0.14,18,2,8,0,1
10,131168,2024,3,9,77,38,21,0,1,0.14,5,1,7,0,1
16,133580,2024,3,9,77,77,36,0,1,0.14,10,1,7,0,1
18,97864,2024,3,9,77,77,36,0,2,0.7,10,3,28,0,1
6,95967,2024,3,9,77,44,41,0,1,0.72,5,2,36,-1,1
10,96601,2024,3,9,77,27,39,0,1,0.66,12,2,33,0,1
3,124831,2024,3,9,77,16,28,0,1,0.14,16,2,7,0,1
11,131564,2024,3,9,77,20,33,0,1,0.14,8,2,7,0,1
4,96675,2024,3,9,77,4,26,0,1,0.74,5,2,37,0,1
15,132702,2024,3,9,77,31,29,0,1,0.14,11,2,7,0,1
2,124615,2024,3,9,77,11,36,0,1,0.14,15,2,7,0,1
4,126720,2024,3,9,77,81,25,0,1,0.14,3,2,7,0,1
14,132474,2024,3,9,77,3,37,0,1,0.14,3,2,7,0,0
7,128836,2024,3,9,77,63,28,0,1,0.14,5,2,7,0,1
17,134350,2024,3,9,77,2,25,0,1,0.14,1,2,7,0,0
9,130914,2024,3,9,77,22,26,0,1,0.14,14,2,7,0,1
1,122919,2024,3,9,77,33,28,0,1,0.14,9,2,7,0,1
10,96379,2024,3,9,77,24,27,0,1,0.82,7,2,41,0,0
8,98088,2025,4,20,77,23,30,0,1,0.44,19,2,22,0,1
12,98587,2025,4,20,77,14,45,0,1,0.38,18,2,20,0,1
7,98932,2025,4,20,77,12,19,0,1,0.38,13,2,19,-2,1
14,98409,2025,4,20,77,38,21,0,1,0.36,5,2,18,-1,1
18,149952,2025,4,20,77,5,21,0,1,0.02,4,2,1,0,1
16,148383,2025,4,20,77,61,23,0,1,0.02,3,2,1,0,1
18,98193,2025,4,20,77,61,23,0,2,0.64,3,3,31,-1,1
8,96999,2025,4,20,77,6,21,0,1,0.68,11,3,34,-1,1
6,97866,2025,4,20,77,44,41,0,1,0.46,5,2,23,-2,1
15,98006,2025,4,20,77,27,39,0,1,0.66,12,3,33,-3,1
10,97855,2025,4,20,77,30,24,0,1,0.4,17,2,20,1,1
1,96062,2025,4,20,77,16,28,0,1,0.58,16,2,29,0,1
2,96105,2025,4,20,77,4,26,0,1,0.68,5,3,34,-1,1
17,149408,2025,4,20,77,31,29,0,1,0.02,11,2,1,0,1
2,96450,2025,4,20,77,81,25,0,1,0.38,3,2,19,0,1
3,96707,2025,4,20,77,63,28,0,1,0.4,5,2,20,0,1
7,97788,2025,4,20,77,55,31,0,1,0.42,18,2,21,0,0
15,99544,2025,4,20,77,18,27,0,1,0.78,6,3,40,-3,1
1,96500,2025,4,20,77,33,28,0,1,0.42,9,2,21,0,0
13,127048,2022,10,2,15,77,36,0,1,0.532258065,10,4,33,0,0
9,127555,2022,10,2,15,10,30,0,1,0.532258065,11,4,36,-2,0
6,127369,2022,10,2,15,44,41,0,1,0.548387097,5,4,34,-1,0
2,125037,2022,10,2,15,16,28,0,1,0.548387097,16,4,34,0,0
16,131492,2022,10,2,15,20,33,0,1,0.112903226,8,4,7,-4,0
14,127629,2022,10,2,15,20,33,0,2,0.532258065,8,4,29,0,0
10,127583,2022,10,2,15,47,27,0,1,0.548387097,12,4,34,1,0
13,181053,2022,10,2,15,47,27,0,2,0.661290323,12,,,-3,0
3,146728,2022,10,2,15,4,26,0,1,0.580645161,5,4,36,1,0
1,126352,2022,10,2,15,11,36,0,1,0.564516129,15,4,35,0,0
5,153600,2022,10,2,15,3,37,0,1,0.580645161,3,,,1,0
15,147932,2022,10,2,15,63,28,0,1,0.338709677,5,4,21,1,0
14,134468,2022,10,2,15,63,28,0,2,0.564516129,5,2,14,1,0
14,192235,2022,10,2,15,63,28,0,3,0.661290323,5,,,-3,0
14,121663,2022,10,2,15,63,28,0,4,0.822580645,5,1,10,-1,0
2,127162,2022,10,2,15,55,31,0,1,0.564516129,18,4,35,1,0
7,126733,2022,10,2,15,18,27,0,1,0.564516129,6,4,35,0,0
12,126961,2022,10,2,15,22,26,0,1,0.532258065,14,4,39,0,0
5,125082,2022,10,2,15,33,28,0,1,0.564516129,9,4,35,0,0
13,133541,2022,10,2,15,33,28,0,2,0.64516129,9,2,5,-8,0
8,126308,2022,10,2,15,5,39,0,1,0.548387097,12,4,34,-1,0
15,128599,2023,9,17,15,23,30,0,1,0.322580645,19,2,20,0,0
12,120929,2023,9,17,15,23,30,0,2,0.693548387,19,3,23,0,0
7,124300,2023,9,17,15,14,45,0,1,0.322580645,18,2,20,-1,0
9,144760,2023,9,17,15,14,45,0,2,0.709677419,18,3,24,-3,0
16,110101,2023,9,17,15,77,36,0,1,0.64516129,10,3,40,1,0
12,128721,2023,9,17,15,10,30,0,1,0.322580645,11,2,20,-1,0
5,121815,2023,9,17,15,44,41,0,1,0.322580645,5,2,20,0,0
5,145716,2023,9,17,15,44,41,0,2,0.709677419,5,3,24,-1,0
11,128679,2023,9,17,15,27,39,0,1,0.322580645,12,2,20,-1,0
13,128455,2023,9,17,15,30,24,0,1,0.322580645,17,2,20,-1,0
2,121624,2023,9,17,15,16,28,0,1,0.322580645,16,1,23,0,0
10,126536,2023,9,17,15,20,33,0,1,0.322580645,8,2,20,-1,0
14,126002,2023,9,17,15,20,33,0,2,0.693548387,8,3,23,0,0
4,121158,2023,9,17,15,4,26,0,1,0.322580645,5,2,20,0,0
8,125887,2023,9,17,15,31,29,0,1,0.322580645,11,2,20,-1,0
15,113087,2023,9,17,15,11,36,0,1,0.629032258,15,3,39,-8,0
14,128998,2023,9,17,15,81,25,0,1,0.322580645,3,2,20,0,0
3,120405,2023,9,17,15,63,28,0,1,0.322580645,5,2,20,0,0
4,144887,2023,9,17,15,63,28,0,2,0.709677419,5,3,24,-2,0
1,116824,2023,9,17,15,55,31,0,1,0.322580645,18,2,20,0,0
18,149645,2023,9,17,15,2,25,0,1,0.306451613,1,2,19,-2,0
16,128408,2023,9,17,15,2,25,0,2,0.693548387,1,3,24,0,0
6,108808,2023,9,17,15,33,28,0,1,0.64516129,9,3,40,0,0
18,109969,2023,9,17,15,24,27,0,1,0.032258065,7,1,2,0,0
17,136694,2023,9,17,15,24,27,0,2,0.322580645,7,3,18,0,0
17,106666,2024,9,22,15,23,30,0,1,0.177419355,19,2,11,-2,0
9,108707,2024,9,22,15,14,45,0,1,0.403225806,18,2,26,-3,0
18,108688,2024,9,22,15,77,36,0,1,0.532258065,10,3,33,-2,0
8,108344,2024,9,22,15,43,23,0,1,0.467741935,2,2,29,-2,0
17,112264,2024,9,22,15,10,30,0,1,0.596774194,11,2,37,-4,0
5,106862,2024,9,22,15,44,41,0,1,0.274193548,5,1,19,-2,0
6,108550,2024,9,22,15,27,39,0,1,0.467741935,12,2,29,-1,0
6,107084,2024,9,22,15,16,28,0,1,0.580645161,16,2,36,-2,0
16,109569,2024,9,22,15,20,33,0,1,0.451612903,8,3,28,-3,0
19,170660,2024,9,22,15,20,33,0,2,0.790322581,8,,,-5,0
1,107073,2024,9,22,15,4,26,0,1,0.483870968,5,2,30,0,0
13,110059,2024,9,22,15,31,29,0,1,0.467741935,11,2,29,-2,0
10,107385,2024,9,22,15,11,36,0,1,0.451612903,15,2,28,-2,0
2,106395,2024,9,22,15,81,25,0,1,0.612903226,3,2,38,0,0
19,107680,2024,9,22,15,3,37,0,1,0.161290323,3,1,10,-3,0
16,110550,2024,9,22,15,3,37,0,2,0.741935484,3,2,36,-1,0
18,104940,2024,9,22,15,3,37,0,3,0.935483871,3,1,12,0,0
4,106903,2024,9,22,15,63,28,0,1,0.435483871,5,2,27,-1,0
14,107072,2024,9,22,15,55,31,0,1,0.209677419,18,2,13,-2,0
19,108829,2024,9,22,15,18,27,0,1,0.419354839,6,3,27,-3,0
9,107942,2024,9,22,15,22,26,0,1,0.532258065,14,2,33,-2,0
2,107873,2024,9,22,15,33,28,0,1,0.467741935,9,2,29,0,0
17,108825,2024,9,22,15,24,27,0,1,0.548387097,7,3,34,-2,0
13,108020,2025,10,5,15,23,30,0,1,0.677419355,19,2,42,-2,0
7,105503,2025,10,5,15,14,45,0,1,0.435483871,18,1,30,-2,0
5,102347,2025,10,5,15,12,19,0,1,0.403225806,13,2,25,-1,0
10,103418,2025,10,5,15,38,21,0,1,0.370967742,5,2,23,-2,0
17,104393,2025,10,5,15,5,21,0,1,0.209677419,4,2,13,-2,0
15,104453,2025,10,5,15,43,23,0,1,0.225806452,2,1,14,-2,0
17,104096,2025,10,5,15,10,30,0,1,0.387096774,11,2,24,-2,0
19,107482,2025,10,5,15,10,30,0,2,0.822580645,11,3,27,-2,0
11,104812,2025,10,5,15,6,21,0,1,0.322580645,11,1,22,-2,0
6,103559,2025,10,5,15,44,41,0,1,0.387096774,5,2,24,-1,0
7,101821,2025,10,5,15,44,41,0,2,0.741935484,5,3,22,0,1
11,103809,2025,10,5,15,27,39,0,1,0.403225806,12,2,25,-2,0
20,122923,2025,10,5,15,27,39,0,2,0.709677419,12,3,19,-5,0
13,106869,2025,10,5,15,30,24,0,1,0.774193548,17,2,48,-4,0
6,103372,2025,10,5,15,16,28,0,1,0.338709677,16,2,21,-2,0
2,102705,2025,10,5,15,4,26,0,1,0.419354839,5,2,26,0,1
12,104299,2025,10,5,15,31,29,0,1,0.483870968,11,2,30,-2,0
1,102830,2025,10,5,15,81,25,0,1,0.435483871,3,2,27,0,0
1,103178,2025,10,5,15,63,28,0,1,0.403225806,5,2,25,0,0
12,103958,2025,10,5,15,55,31,0,1,0.806451613,18,2,50,-3,0
13,105618,2025,10,5,15,18,27,0,1,0.612903226,6,1,38,-4,0
20,105142,2025,10,5,15,22,26,0,1,0.209677419,14,1,13,-3,0
4,103287,2025,10,5,15,33,28,0,1,0.306451613,9,1,22,-2,0
14,94915,2022,5,22,4,23,30,0,1,,19,1,11,3,1
19,95378,2022,5,22,4,23,30,0,2,,19,2,14,0,1
18,94440,2022,5,22,4,23,30,0,3,,19,1,20,0,1
18,94610,2022,5,22,4,23,30,0,4,,19,2,9,0,1
13,94566,2022,5,22,4,14,45,0,1,,18,1,10,-1,1
9,93694,2022,5,22,4,14,45,0,2,,18,2,21,0,1
7,91991,2022,5,22,4,14,45,0,3,,18,1,22,1,0
3,93231,2022,5,22,4,77,36,0,1,,10,1,17,2,1
4,92220,2022,5,22,4,77,36,0,2,,10,2,20,0,1
14,95542,2022,5,22,4,10,30,0,1,,11,1,10,-1,1
14,94406,2022,5,22,4,10,30,0,2,,11,2,19,-2,0
14,93241,2022,5,22,4,10,30,0,3,,11,1,20,0,1
19,115147,2022,5,22,4,44,41,0,1,,5,2,1,0,0
16,94486,2022,5,22,4,44,41,0,2,,5,1,23,0,1
5,90916,2022,5,22,4,44,41,0,3,,5,2,26,0,1
12,94853,2022,5,22,4,6,31,0,1,,6,1,12,1,1
18,94403,2022,5,22,4,6,31,0,2,,6,2,14,0,1
15,93887,2022,5,22,4,6,31,0,3,,6,1,24,0,1
1,93256,2022,5,22,4,16,28,0,1,,16,1,21,0,1
20,135888,2022,5,22,4,20,33,0,1,,8,1,3,0,0
17,99076,2022,5,22,4,20,33,0,2,,8,2,28,-1,0
8,94895,2022,5,22,4,47,27,0,1,,12,1,14,0,0
11,94265,2022,5,22,4,47,27,0,2,,12,1,21,-1,1
7,92651,2022,5,22,4,4,26,0,1,,5,1,12,0,1
6,92718,2022,5,22,4,4,26,0,2,,5,2,21,0,1
8,91363,2022,5,22,4,4,26,0,3,,5,1,21,0,1
6,93395,2022,5,22,4,31,29,0,1,,11,1,13,0,1
6,93452,2022,5,22,4,31,29,0,2,,11,2,22,-1,1
7,92228,2022,5,22,4,31,29,0,3,,11,1,20,0,1
2,92728,2022,5,22,4,11,36,0,1,,15,1,20,0,1
1,92252,2022,5,22,4,11,36,0,2,,15,2,20,0,1
2,90735,2022,5,22,4,11,36,0,3,,15,2,16,0,1
10,95648,2022,5,22,4,3,37,0,1,,3,1,14,-1,1
11,94152,2022,5,22,4,3,37,0,2,,3,1,23,-1,1
13,92494,2022,5,22,4,3,37,0,3,,3,2,17,-1,1
3,92390,2022,5,22,4,63,28,0,1,,5,1,16,-1,1
3,92633,2022,5,22,4,63,28,0,2,,5,2,23,-1,1
3,90898,2022,5,22,4,63,28,0,3,,5,2,15,0,1
11,94685,2022,5,22,4,55,31,0,1,,18,1,13,0,1
5,92700,2022,5,22,4,55,31,0,2,,18,2,21,0,1
5,91806,2022,5,22,4,55,31,0,3,,18,2,14,0,1
9,94527,2022,5,22,4,18,27,0,1,,6,1,17,-1,1
17,105403,2022,5,22,4,18,27,0,2,,6,1,16,-2,1
15,93415,2022,5,22,4,18,27,0,3,,6,2,20,0,0
9,93713,2022,5,22,4,22,26,0,1,,14,1,11,1,1
8,93438,2022,5,22,4,22,26,0,2,,14,2,21,0,1
9,92915,2022,5,22,4,22,26,0,3,,14,1,23,1,1
4,92379,2022,5,22,4,33,28,0,1,,9,1,16,-1,1
3,92263,2022,5,22,4,33,28,0,2,,9,2,15,-1,1
1,90814,2022,5,22,4,33,28,0,3,,9,1,19,0,1
10,94637,2022,5,22,4,5,39,0,1,,12,1,24,-2,1
11,93219,2022,5,22,4,5,39,0,2,,12,1,24,-2,1
16,94924,2022,5,22,4,24,27,0,1,,7,1,10,-1,1
14,86763,2023,6,4,4,23,30,0,1,,19,1,16,-4,1
19,86232,2023,6,4,4,23,30,0,2,,19,3,21,-2,1
5,84968,2023,6,4,4,14,45,0,1,,18,1,22,-1,1
5,83902,2023,6,4,4,14,45,0,2,,18,1,28,0,1
19,85549,2023,6,4,4,77,36,0,1,,10,1,5,-2,0
18,87553,2023,6,4,4,77,36,0,2,,10,3,34,-2,0
16,85276,2023,6,4,4,21,31,0,1,,9,1,9,-2,1
13,84278,2023,6,4,4,21,31,0,2,,9,3,29,-3,1
7,86187,2023,6,4,4,10,30,0,1,,11,1,22,-1,1
9,84147,2023,6,4,4,10,30,0,2,,11,2,20,-1,0
2,84672,2023,6,4,4,44,41,0,1,,5,1,27,0,1
2,82701,2023,6,4,4,44,41,0,2,,5,2,26,0,1
17,86934,2023,6,4,4,27,39,0,1,,12,1,11,-6,1
14,84750,2023,6,4,4,27,39,0,2,,12,2,18,-2,1
12,85079,2023,6,4,4,27,39,0,3,,12,3,17,-2,0
9,86277,2023,6,4,4,16,28,0,1,,16,3,16,0,1
8,83726,2023,6,4,4,16,28,0,2,,16,1,25,-1,1
14,86652,2023,6,4,4,20,33,0,1,,8,1,10,-2,1
16,85931,2023,6,4,4,20,33,0,2,,8,2,14,-3,0
17,86156,2023,6,4,4,20,33,0,3,,8,3,18,-2,1
14,91428,2023,6,4,4,4,26,0,1,,5,1,3,0,0
18,85334,2023,6,4,4,4,26,0,2,,5,3,21,0,1
15,83934,2023,6,4,4,4,26,0,3,,5,2,28,0,1
8,85472,2023,6,4,4,31,29,0,1,,11,1,16,-2,1
7,84355,2023,6,4,4,31,29,0,2,,11,2,22,-1,0
4,85177,2023,6,4,4,11,36,0,1,,15,2,27,-2,1
3,83039,2023,6,4,4,11,36,0,2,,15,3,23,0,1
8,84904,2023,6,4,4,81,25,0,1,,3,1,19,-2,1
7,84112,2023,6,4,4,81,25,0,2,,3,3,22,0,1
2,84632,2023,6,4,4,63,28,0,1,,5,1,25,1,1
3,82981,2023,6,4,4,63,28,0,2,,5,2,20,0,1
3,84981,2023,6,4,4,55,31,0,1,,18,1,18,-1,1
5,84280,2023,6,4,4,55,31,0,2,,18,2,26,-1,1
14,86858,2023,6,4,4,2,25,0,1,,1,2,17,-2,1
20,84804,2023,6,4,4,2,25,0,2,,1,3,19,-1,0
5,85694,2023,6,4,4,18,27,0,1,,6,1,17,-1,1
7,85200,2023,6,4,4,18,27,0,2,,6,1,23,-2,1
10,84958,2023,6,4,4,22,26,0,1,,14,1,10,-1,1
9,84505,2023,6,4,4,22,26,0,2,,14,3,24,-1,1
1,83843,2023,6,4,4,33,28,0,1,,9,2,26,0,1
1,82849,2023,6,4,4,33,28,0,2,,9,3,26,0,1
11,86163,2023,6,4,4,24,27,0,1,,7,1,9,-3,1
9,84350,2023,6,4,4,24,27,0,2,,7,3,27,-1,1
15,86838,2024,6,23,4,23,30,0,1,,19,2,18,-2,1
15,85925,2024,6,23,4,23,30,0,2,,19,1,25,-1,1
10,85298,2024,6,23,4,14,45,0,1,,18,1,19,-2,1
11,84032,2024,6,23,4,14,45,0,2,,18,2,27,-1,1
14,85342,2024,6,23,4,77,36,0,1,,10,1,11,-1,1
16,85577,2024,6,23,4,77,36,0,2,,10,1,20,-1,1
8,85491,2024,6,23,4,10,30,0,1,,11,1,17,-1,0
8,85413,2024,6,23,4,10,30,0,2,,11,2,24,-2,1
4,84966,2024,6,23,4,44,41,0,1,,5,1,19,-1,1
4,84149,2024,6,23,4,44,41,0,2,,5,2,27,-1,1
11,87477,2024,6,23,4,27,39,0,1,,12,1,12,-1,1
10,84542,2024,6,23,4,27,39,0,2,,12,2,26,-1,1
2,85337,2024,6,23,4,16,28,0,1,,16,1,24,0,1
3,83761,2024,6,23,4,16,28,0,2,,16,2,23,-1,1
16,86084,2024,6,23,4,20,33,0,1,,8,1,10,-1,1
16,85381,2024,6,23,4,20,33,0,2,,8,2,19,-1,0
1,85185,2024,6,23,4,4,26,0,1,,5,1,23,0,1
1,82986,2024,6,23,4,4,26,0,2,,5,2,24,0,1
9,86687,2024,6,23,4,31,29,0,1,,11,1,16,0,1
10,85378,2024,6,23,4,31,29,0,2,,11,2,24,-1,1
10,85586,2024,6,23,4,11,36,0,1,,15,1,16,0,1
10,85420,2024,6,23,4,11,36,0,2,,15,1,21,-1,1
8,83203,2024,6,23,4,11,36,0,3,,15,2,18,-1,1
5,87064,2024,6,23,4,81,25,0,1,,3,1,24,-2,1
7,84084,2024,6,23,4,81,25,0,2,,3,2,25,-3,1
12,86262,2024,6,23,4,3,37,0,1,,3,1,16,-2,1
13,84891,2024,6,23,4,3,37,0,2,,3,2,26,0,1
4,85364,2024,6,23,4,63,28,0,1,,5,1,18,-2,0
4,84372,2024,6,23,4,63,28,0,2,,5,2,21,-1,1
6,85427,2024,6,23,4,55,31,0,1,,18,1,15,-1,1
6,83733,2024,6,23,4,55,31,0,2,,18,2,21,-1,1
15,86379,2024,6,23,4,2,25,0,1,,1,1,14,0,1
19,85825,2024,6,23,4,2,25,0,2,,1,2,20,-1,1
9,86896,2024,6,23,4,18,27,0,1,,6,1,17,-3,1
14,85201,2024,6,23,4,18,27,0,2,,6,2,21,-1,1
20,86004,2024,6,23,4,22,26,0,1,,14,1,9,-3,1
19,85581,2024,6,23,4,22,26,0,2,,14,2,18,-1,1
18,86386,2024,6,23,4,22,26,0,3,,14,3,17,0,1
1,84876,2024,6,23,4,33,28,0,1,,9,1,20,0,1
1,83427,2024,6,23,4,33,28,0,2,,9,2,27,0,1
18,85889,2024,6,23,4,24,27,0,1,,7,1,9,-2,1
11,85635,2024,6,23,4,24,27,0,2,,7,2,32,-1,0
18,86284,2025,6,1,4,23,30,0,1,,19,1,9,-4,0
17,89868,2025,6,1,4,23,30,0,2,,19,1,20,-3,0
13,87958,2025,6,1,4,14,45,0,1,,18,1,17,-2,1
12,85467,2025,6,1,4,14,45,0,2,,18,2,28,-1,1
11,97388,2025,6,1,4,14,45,0,3,,18,1,15,1,1
4,86745,2025,6,1,4,12,19,0,1,,13,1,24,1,1
7,84211,2025,6,1,4,12,19,0,2,,13,2,28,-1,1
16,86186,2025,6,1,4,38,21,0,1,,5,1,8,-2,1
12,87065,2025,6,1,4,38,21,0,2,,5,2,27,-2,1
12,98755,2025,6,1,4,38,21,0,3,,5,2,19,1,1
12,87666,2025,6,1,4,5,21,0,1,,4,1,22,-2,1
13,84483,2025,6,1,4,5,21,0,2,,4,2,30,-3,1
14,86715,2025,6,1,4,43,23,0,1,,2,1,14,-1,1
18,86444,2025,6,1,4,43,23,0,2,,2,2,25,0,1
17,108581,2025,6,1,4,43,23,0,3,,2,1,15,1,1
10,85670,2025,6,1,4,10,30,0,1,,11,1,12,-2,1
10,86267,2025,6,1,4,10,30,0,2,,11,1,24,0,1
9,110935,2025,6,1,4,10,30,0,3,,11,2,24,0,1
7,86307,2025,6,1,4,6,21,0,1,,11,1,22,-1,1
8,84323,2025,6,1,4,6,21,0,2,,11,2,29,0,1
7,110630,2025,6,1,4,6,21,0,3,,11,1,10,0,1
5,85739,2025,6,1,4,44,41,0,1,,5,1,19,-1,1
4,85116,2025,6,1,4,44,41,0,2,,5,2,30,0,0
6,105765,2025,6,1,4,44,41,0,3,,5,1,12,0,1
11,85851,2025,6,1,4,27,39,0,1,,12,1,9,-1,1
9,85589,2025,6,1,4,27,39,0,2,,12,2,36,0,1
8,93749,2025,6,1,4,27,39,0,3,,12,1,11,0,1
9,87446,2025,6,1,4,30,24,0,1,,17,1,18,-1,1
10,84710,2025,6,1,4,30,24,0,2,,17,2,26,0,1
3,85153,2025,6,1,4,16,28,0,1,,16,1,18,0,1
4,85756,2025,6,1,4,16,28,0,2,,16,2,23,0,1
4,101931,2025,6,1,4,16,28,0,3,,16,2,15,0,1
2,85617,2025,6,1,4,4,26,0,1,,5,1,21,0,1
2,83999,2025,6,1,4,4,26,0,2,,5,2,27,0,1
2,93197,2025,6,1,4,4,26,0,3,,5,1,10,0,0
12,88077,2025,6,1,4,31,29,0,1,,11,1,20,-2,1
14,85554,2025,6,1,4,31,29,0,2,,11,2,23,0,1
1,85235,2025,6,1,4,81,25,0,1,,3,1,22,0,1
1,83190,2025,6,1,4,81,25,0,2,,3,2,27,0,1
1,91156,2025,6,1,4,81,25,0,3,,3,1,9,0,1
4,86155,2025,6,1,4,63,28,0,1,,5,1,23,0,1
5,84584,2025,6,1,4,63,28,0,2,,5,2,21,1,1
5,102124,2025,6,1,4,63,28,0,3,,5,1,14,0,1
16,86311,2025,6,1,4,55,31,0,1,,18,1,9,-1,0
16,86912,2025,6,1,4,55,31,0,2,,18,1,25,-3,1
11,129946,2025,6,1,4,55,31,0,3,,18,2,21,2,1
18,87017,2025,6,1,4,22,26,0,1,,14,2,8,0,1
15,86048,2025,6,1,4,22,26,0,2,,14,1,16,-3,1
13,87462,2025,6,1,4,22,26,0,3,,14,1,20,-1,1
15,100175,2025,6,1,4,22,26,0,4,,14,1,10,0,1
3,86030,2025,6,1,4,33,28,0,1,,9,1,16,-1,1
2,84509,2025,6,1,4,33,28,0,2,,9,1,16,-1,1
3,83558,2025,6,1,4,33,28,0,3,,9,2,18,0,1
3,94644,2025,6,1,4,33,28,0,4,,9,1,11,0,1
18,124054,2022,11,13,18,23,30,0,1,0.056338028,19,,,-1,0
11,83055,2022,11,13,18,23,30,0,2,0.352112676,19,,,0,1
15,82297,2022,11,13,18,23,30,0,3,0.661971831,19,,,-1,1
13,81551,2022,11,13,18,14,45,0,1,0.197183099,18,,,-1,1
7,81022,2022,11,13,18,14,45,0,2,0.492957746,18,,,-2,0
5,84572,2022,11,13,18,14,45,0,3,0.732394366,18,,,0,0
7,81765,2022,11,13,18,77,36,0,1,0.338028169,10,,,-1,0
5,80762,2022,11,13,18,77,36,0,2,0.633802817,10,,,0,0
8,81692,2022,11,13,18,10,30,0,1,0.267605634,11,,,-2,1
10,81196,2022,11,13,18,10,30,0,2,0.492957746,11,,,-1,1
11,88911,2022,11,13,18,10,30,0,3,0.732394366,11,,,0,1
1,80866,2022,11,13,18,44,41,0,1,0.408450704,5,,,0,0
2,79237,2022,11,13,18,44,41,0,2,0.676056338,5,,,0,1
17,83260,2022,11,13,18,6,31,0,1,0.281690141,6,,,-2,0
18,82428,2022,11,13,18,6,31,0,2,0.450704225,6,,,0,0
17,104357,2022,11,13,18,6,31,0,3,0.732394366,6,,,0,0
18,93180,2022,11,13,18,16,28,0,1,0.098591549,16,,,-12,0
16,80748,2022,11,13,18,16,28,0,2,0.295774648,16,,,0,1
10,80008,2022,11,13,18,16,28,0,3,0.61971831,16,,,-2,1
10,82198,2022,11,13,18,47,27,0,1,0.338028169,12,,,-1,0
10,81304,2022,11,13,18,47,27,0,2,0.647887324,12,,,1,0
6,81591,2022,11,13,18,4,26,0,1,0.338028169,5,,,-1,0
10,81162,2022,11,13,18,4,26,0,2,0.633802817,5,,,-2,0
8,82529,2022,11,13,18,31,29,0,1,0.338028169,11,,,-1,0
5,80985,2022,11,13,18,31,29,0,2,0.661971831,11,,,0,0
2,81078,2022,11,13,18,11,36,0,1,0.323943662,15,,,0,1
3,80204,2022,11,13,18,11,36,0,2,0.661971831,15,,,0,1
1,80102,2022,11,13,18,63,28,0,1,0.338028169,5,,,0,0
1,79936,2022,11,13,18,63,28,0,2,0.690140845,5,,,0,1
4,80648,2022,11,13,18,55,31,0,1,0.23943662,18,,,-1,0
4,80025,2022,11,13,18,55,31,0,2,0.507042254,18,,,-1,1
2,95631,2022,11,13,18,55,31,0,3,0.746478873,18,,,0,0
7,82627,2022,11,13,18,18,27,0,1,0.408450704,6,,,-2,1
10,81208,2022,11,13,18,18,27,0,2,0.676056338,6,,,-1,0
13,82382,2022,11,13,18,22,26,0,1,0.281690141,14,,,0,1
16,81241,2022,11,13,18,22,26,0,2,0.563380282,14,,,-2,0
15,121207,2022,11,13,18,22,26,0,3,0.76056338,14,,,0,0
17,85930,2022,11,13,18,33,28,0,1,0.098591549,9,,,-14,0
14,81517,2022,11,13,18,33,28,0,2,0.323943662,9,,,-2,0
6,79905,2022,11,13,18,33,28,0,3,0.676056338,9,,,0,0
5,81840,2022,11,13,18,5,39,0,1,0.366197183,12,,,-2,0
7,80983,2022,11,13,18,5,39,0,2,0.633802817,12,,,-1,0
12,81510,2022,11,13,18,24,27,0,1,0.225352113,7,,,0,0
12,81569,2022,11,13,18,24,27,0,2,0.521126761,7,,,-2,0
4,127301,2023,11,5,18,14,45,0,1,0.014084507,18,1,4,0,1
3,80972,2023,11,5,18,14,45,0,3,0.352112676,18,1,26,0,0
3,79763,2023,11,5,18,14,45,0,4,0.661971831,18,2,22,0,0
13,142202,2023,11,5,18,77,36,0,1,0.014084507,10,1,1,0,1
11,81363,2023,11,5,18,77,36,0,3,0.253521127,10,1,16,-1,0
12,141630,2023,11,5,18,10,30,0,1,0.014084507,11,1,3,0,1
5,81513,2023,11,5,18,10,30,0,3,0.366197183,11,1,27,0,0
9,80564,2023,11,5,18,10,30,0,4,0.647887324,11,2,20,-1,0
3,124866,2023,11,5,18,44,41,0,1,0.014084507,5,1,4,0,1
9,82182,2023,11,5,18,44,41,0,3,0.253521127,5,1,19,-5,0
7,80492,2023,11,5,18,44,41,0,4,0.647887324,5,2,28,0,0
17,151032,2023,11,5,18,27,39,0,1,0.014084507,12,1,1,0,0
11,81052,2023,11,5,18,27,39,0,3,0.295774648,12,1,22,-2,0
12,80729,2023,11,5,18,27,39,0,4,0.647887324,12,1,28,0,0
2,121881,2023,11,5,18,4,26,0,1,0.014084507,5,1,4,0,1
2,80818,2023,11,5,18,4,26,0,3,0.38028169,5,1,25,0,0
1,79796,2023,11,5,18,4,26,0,4,0.830985915,5,2,32,0,0
9,135909,2023,11,5,18,31,29,0,1,0.014084507,11,1,4,0,1
14,81410,2023,11,5,18,31,29,0,3,0.197183099,11,1,15,-3,0
